image_id,image_path,annotation_index,category,is_valid_bbox,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,mask_area,is_tiny_defect,is_giant_defect,defect_size_class
815,images/787.bmp,0,crack,1,245.5342,59.0,302.0,562.0,169724.0086,76111.0,0,1,giant
816,images/788.bmp,0,crack,1,73.1129,119.0,473.8871,490.0,232204.6716,58387.0,0,1,giant
817,images/789.bmp,0,crack,1,74.0,174.0,470.0,28.0,13160.0,5277.0,0,0,normal
818,images/790.bmp,0,crack,1,74.4143,270.1967,475.1715,9.5342,4530.3704,3713.0,0,0,normal
818,images/790.bmp,1,crack,1,75.9486,302.4156,420.7062,11.8352,4979.131,3304.0,0,0,normal
819,images/791.bmp,0,crack,1,77.0,1.0,471.0,616.0,290136.0,73486.0,0,1,giant
820,images/792.bmp,0,crack,1,493.0,327.0,55.0,296.0,16280.0,10065.0,0,0,normal
822,images/794.bmp,0,crack,1,73.0,211.0,472.0,29.0,13688.0,6054.0,0,0,normal
823,images/795.bmp,0,crack,1,74.0,442.0,472.0,39.0,18408.0,10624.0,0,0,normal
824,images/796.bmp,0,crack,1,76.0,2.4072,441.021,33.5927,14815.1029,7637.0,0,0,normal
824,images/796.bmp,1,crack,1,76.0,249.0,470.0,226.0,106220.0,45007.0,0,1,giant
825,images/797.bmp,0,crack,1,77.0,305.0,422.0,9.0,3798.0,2939.0,0,0,normal
826,images/798.bmp,0,crack,1,73.0,1.0,475.0,619.0,294024.9906,139759.0,0,1,giant
827,images/799.bmp,0,crack,1,72.4658,388.2329,477.1162,91.0,43417.5738,32687.0,0,0,normal
828,images/800.bmp,0,crack,1,75.0,364.0,374.0,13.0,4862.0,3121.0,0,0,normal
830,images/802.bmp,0,crack,1,74.0,286.0,471.0,46.0,21666.0,3746.0,0,0,normal
832,images/804.bmp,0,crack,1,74.0,416.0,471.0,21.0,9891.0,5960.0,0,0,normal
833,images/805.bmp,0,crack,1,74.0,479.5342,471.3013,89.5753,42216.9807,13012.0,0,0,normal
833,images/805.bmp,1,crack,1,74.0,594.0,375.0,28.0,10500.0,7972.0,0,0,normal
834,images/806.bmp,0,crack,1,74.0,102.0,472.0,319.0,150568.0,30539.0,0,1,giant
835,images/807.bmp,0,crack,1,76.0,313.0,365.0,12.0,4380.0,3513.0,0,0,normal
836,images/808.bmp,0,crack,1,71.38,20.0,476.3871,135.0,64312.2573,29693.0,0,0,normal
837,images/809.bmp,0,crack,1,75.0,267.0,462.0,17.0,7854.0,4643.0,0,0,normal
838,images/810.bmp,0,crack,1,75.0,259.0,469.0,26.0,12194.0,5655.0,0,0,normal
839,images/811.bmp,0,crack,1,75.0,216.0,470.0,17.0,7990.0,4284.0,0,0,normal
840,images/812.bmp,0,crack,1,76.0,418.0,470.0,38.0,17860.0,12363.0,0,0,normal
841,images/813.bmp,0,crack,1,75.0,431.0,470.0,24.0,11280.0,5071.0,0,0,normal
842,images/814.bmp,0,crack,1,75.0,7.0,472.0,609.0,287448.0,144341.0,0,1,giant
844,images/816.bmp,0,crack,1,75.0,415.0,471.0,24.0,11304.0,5632.0,0,0,normal
845,images/817.bmp,0,crack,1,75.0,418.0,472.0,51.0,24072.0,4577.0,0,0,normal
846,images/818.bmp,0,crack,1,76.0,430.0,472.0,22.0,10384.0,5204.0,0,0,normal
847,images/819.bmp,0,crack,1,76.0,224.0,469.0,33.0,15477.0,5666.0,0,0,normal
848,images/820.bmp,0,crack,1,75.0,190.0,467.0,16.0,7472.0,4923.0,0,0,normal
849,images/821.bmp,0,crack,1,485.0,0.0,68.4851,521.425,35709.8463,18748.0,0,0,normal
851,images/823.bmp,0,crack,1,77.0,210.4519,470.0,129.5481,60887.6265,33275.0,0,0,normal
852,images/824.bmp,0,crack,1,78.0,235.0,465.0,23.0,10695.0,6576.0,0,0,normal
853,images/825.bmp,0,crack,1,76.0,127.0,467.0,137.0,63979.0,30921.0,0,0,normal
854,images/826.bmp,0,crack,1,89.0,304.0,401.0,10.0,4010.0,2952.0,0,0,normal
855,images/827.bmp,0,crack,1,73.0,483.0,367.0,26.0,9542.0,4444.0,0,0,normal
857,images/829.bmp,0,crack,1,73.0,262.0,371.498,12.0,4457.9766,1632.0,0,0,normal
858,images/830.bmp,0,crack,1,75.0,314.0,472.0,17.0,8024.0,4258.0,0,0,normal
860,images/832.bmp,0,crack,1,74.0,118.0,474.0,49.0,23226.0,7379.0,0,0,normal
861,images/833.bmp,0,crack,1,75.0,272.0,472.0,14.0,6608.0,4778.0,0,0,normal
862,images/834.bmp,0,crack,1,79.0,218.0,464.0,20.0,9280.0,5435.0,0,0,normal
863,images/835.bmp,0,crack,1,71.88,264.594,245.4958,23.0332,5654.5556,2408.0,0,0,normal
864,images/836.bmp,0,crack,1,76.0,197.0,461.0,33.0,15213.0,6048.0,0,0,normal
868,images/840.bmp,0,crack,1,74.0,330.0,364.0,27.0,9828.0,3120.0,0,0,normal
869,images/841.bmp,0,crack,1,80.0,114.0,467.0,76.0,35492.0,4554.0,0,0,normal
870,images/842.bmp,0,crack,1,75.0,434.0,237.0,11.0,2607.0,2106.0,0,0,normal
872,images/844.bmp,0,crack,1,81.0,377.0,461.0,22.0,10142.0,4661.0,0,0,normal
873,images/845.bmp,0,crack,1,74.0,267.0,466.0,14.0,6524.0,3901.0,0,0,normal
874,images/846.bmp,0,crack,1,73.0,323.0,464.0,12.0,5568.0,3973.0,0,0,normal
875,images/847.bmp,0,crack,1,80.0,167.0,462.0,41.0,18942.0,6052.0,0,0,normal
876,images/848.bmp,0,crack,1,74.0,342.0,472.0,24.0,11328.0,3849.0,0,0,normal
877,images/849.bmp,0,crack,1,76.0,294.0,468.0,17.0,7956.0,4701.0,0,0,normal
878,images/850.bmp,0,crack,1,74.0,276.0,471.0,14.0,6594.0,4289.0,0,0,normal
879,images/851.bmp,0,crack,1,73.0,108.0,475.0,80.0,38000.0,4604.0,0,0,normal
880,images/852.bmp,0,crack,1,81.0,212.0,463.0,33.0,15279.0,4543.0,0,0,normal
881,images/853.bmp,0,crack,1,80.0,376.0,464.7159,21.0,9759.0348,4943.0,0,0,normal
882,images/854.bmp,0,crack,1,74.0,320.0,345.0,10.0,3450.0,2371.0,0,0,normal
883,images/855.bmp,0,crack,1,75.0,254.0,459.0,10.0,4590.0,3662.0,0,0,normal
886,images/858.bmp,0,crack,1,77.0,282.0,470.0,15.0,7050.0,4075.0,0,0,normal
888,images/860.bmp,0,crack,1,75.0,305.0,470.0,15.0,7050.0,4688.0,0,0,normal
889,images/861.bmp,0,crack,1,73.4658,272.0,257.0,14.0,3598.0,1727.0,0,0,normal
890,images/862.bmp,0,crack,1,77.0,219.0,417.0,17.0,7089.0,3262.0,0,0,normal
890,images/862.bmp,1,crack,1,76.1224,382.4987,469.2698,18.4026,8635.7934,3693.0,0,0,normal
891,images/863.bmp,0,crack,1,76.0,210.0,467.0,21.0,9807.0,4400.0,0,0,normal
892,images/864.bmp,0,crack,1,88.0,274.0,350.0,38.0,13300.0,2780.0,0,0,normal
893,images/865.bmp,0,crack,1,75.0,309.0,472.0,32.0,15104.0,4518.0,0,0,normal
894,images/866.bmp,0,crack,1,76.0,254.0,461.0,16.0,7376.0,4078.0,0,0,normal
895,images/867.bmp,0,crack,1,75.0,273.0,471.0,15.0,7065.0,5371.0,0,0,normal
896,images/868.bmp,0,crack,1,77.0,327.0,470.7346,22.9884,10821.4229,4695.0,0,0,normal
898,images/870.bmp,0,crack,1,78.0,210.0,466.0,16.0,7456.0,3961.0,0,0,normal
899,images/871.bmp,0,crack,1,77.0,322.0,465.0,48.0,22320.0,4044.0,0,0,normal
900,images/872.bmp,0,crack,1,76.0,235.0,471.0,24.0,11304.0,6562.0,0,0,normal
901,images/873.bmp,0,crack,1,74.0,146.0,468.0,73.0,34164.0,5043.0,0,0,normal
902,images/874.bmp,0,crack,1,77.0,297.0,401.0,12.0,4812.0,3837.0,0,0,normal
904,images/876.bmp,0,crack,1,75.0,334.0,469.0,27.0,12663.0,5014.0,0,0,normal
905,images/877.bmp,0,crack,1,73.6477,17.8169,470.5681,77.8071,36613.5134,3825.0,0,0,normal
905,images/877.bmp,1,crack,1,74.4148,277.1013,474.4033,15.67,7433.9066,3726.0,0,0,normal
906,images/878.bmp,0,crack,1,76.2233,314.9641,438.7767,17.0359,7474.9637,3599.0,0,0,normal
908,images/880.bmp,0,crack,1,81.0,185.0,462.0,31.0,14322.0,4654.0,0,0,normal
909,images/881.bmp,0,crack,1,73.0,108.0,471.0,114.0,53694.0,4648.0,0,0,normal
910,images/882.bmp,0,crack,1,90.0,71.0,291.0,29.0,8439.0,2418.0,0,0,normal
911,images/883.bmp,0,crack,1,74.0,267.0,468.0,26.0,12168.0,6390.0,0,0,normal
912,images/884.bmp,0,crack,1,97.0,85.0,335.4363,35.0,11740.2698,3460.0,0,0,normal
914,images/886.bmp,0,crack,1,74.0,201.0,468.0,37.0,17316.0,5343.0,0,0,normal
915,images/887.bmp,0,crack,1,74.0,202.0,468.0,27.0,12636.0,4045.0,0,0,normal
916,images/888.bmp,0,crack,1,75.0,341.0,470.0,11.0,5170.0,3673.0,0,0,normal
919,images/891.bmp,0,crack,1,89.0,229.0,455.0,17.0,7735.0,4462.0,0,0,normal
920,images/892.bmp,0,crack,1,79.0,490.0,465.0,71.0,33015.0,4826.0,0,0,normal
922,images/894.bmp,0,crack,1,75.0,319.0,469.4469,16.194,7602.2232,4453.0,0,0,normal
923,images/895.bmp,0,crack,1,76.0,316.0,470.5173,18.0,8469.312,4159.0,0,0,normal
924,images/896.bmp,0,crack,1,77.0,290.0,424.0,11.0,4664.0,4142.0,0,0,normal
925,images/897.bmp,0,crack,1,75.9489,167.4029,472.8705,47.1235,22283.3003,3791.0,0,0,normal
926,images/898.bmp,0,crack,1,76.3289,306.7671,414.0,11.0,4554.0,3452.0,0,0,normal
927,images/899.bmp,0,crack,1,75.9495,368.3882,472.0908,31.7682,14997.4826,3737.0,0,0,normal
928,images/900.bmp,0,crack,1,78.0,151.0,463.0,54.0,25002.0,4196.0,0,0,normal
929,images/901.bmp,0,crack,1,73.0,255.0,455.0,11.0,5005.0,3366.0,0,0,normal
930,images/902.bmp,0,crack,1,78.0,297.0,467.0,15.0,7005.0,4654.0,0,0,normal
931,images/903.bmp,0,crack,1,73.0,249.0,473.0,18.0,8514.0,4105.0,0,0,normal
932,images/904.bmp,0,crack,1,73.0,267.0,471.0,22.0,10362.0,4674.0,0,0,normal
933,images/905.bmp,0,crack,1,78.0,224.0,463.0,28.0,12964.0,5988.0,0,0,normal
937,images/909.bmp,0,crack,1,82.0,286.0,432.0,14.0,6048.0,3575.0,0,0,normal
938,images/910.bmp,0,crack,1,74.0,144.0,468.0,91.0,42588.0,4503.0,0,0,normal
940,images/912.bmp,0,crack,1,74.0,463.0,465.0,25.0,11625.0,6962.0,0,0,normal
942,images/914.bmp,0,crack,1,75.0,355.0,452.0,12.0,5424.0,3886.0,0,0,normal
943,images/915.bmp,0,crack,1,76.0,174.0,468.0,54.0,25272.0,5304.0,0,0,normal
944,images/916.bmp,0,crack,1,78.0,257.0,465.0,27.0,12555.0,3873.0,0,0,normal
945,images/917.bmp,0,crack,1,82.0,247.0,365.0,9.0,3285.0,2399.0,0,0,normal
948,images/920.bmp,0,crack,1,74.0,306.0,472.0,15.0,7080.0,4994.0,0,0,normal
948,images/920.bmp,1,crack,1,72.198,76.5106,475.6272,60.581,28813.9727,3881.0,0,0,normal
950,images/922.bmp,0,crack,1,73.0,369.0,476.0,16.0,7616.0,4092.0,0,0,normal
951,images/923.bmp,0,crack,1,75.0,281.0,442.0,37.0,16354.0,3724.0,0,0,normal
952,images/924.bmp,0,crack,1,77.0,131.0,464.0,63.7868,29597.0701,4333.0,0,0,normal
953,images/925.bmp,0,crack,1,77.0,456.0,467.0,31.2896,14612.2202,4064.0,0,0,normal
954,images/926.bmp,0,crack,1,74.0,386.0,471.0,43.0,20253.0,3980.0,0,0,normal
955,images/927.bmp,0,crack,1,77.0,353.0,462.0,16.0,7392.0,2969.0,0,0,normal
956,images/928.bmp,0,crack,1,76.0,326.0,451.0,24.0,10824.0,3821.0,0,0,normal
958,images/930.bmp,0,crack,1,75.0,263.0,471.0,15.0,7065.0,2822.0,0,0,normal
959,images/931.bmp,0,crack,1,86.0,254.0,392.0,12.0,4704.0,2518.0,0,0,normal
961,images/933.bmp,0,crack,1,77.0,257.0,464.0,26.0,12064.0,3982.0,0,0,normal
962,images/934.bmp,0,crack,1,75.0,432.0,470.0,20.0,9400.0,5741.0,0,0,normal
963,images/935.bmp,0,crack,1,88.0,211.0,459.0,13.0,5967.0,4245.0,0,0,normal
964,images/936.bmp,0,crack,1,75.0,359.0,353.0,30.0,10590.0,2994.0,0,0,normal
966,images/938.bmp,0,crack,1,75.0,244.0,445.0,18.0,8010.0,4105.0,0,0,normal
967,images/939.bmp,0,crack,1,79.0,447.0,360.0,14.0,5040.0,3133.0,0,0,normal
972,images/944.bmp,0,crack,1,47.51,543.8792,11.7797,78.3237,922.6284,609.0,0,0,normal
985,images/957.bmp,0,crack,1,2.4605,3.6136,21.5258,125.3058,2697.3051,511.0,0,0,normal
986,images/958.bmp,0,crack,1,2.0686,4.406,170.9041,127.585,21804.8075,1245.0,0,0,normal
1029,images/1001.bmp,0,crack,1,24.0,598.0,676.0,46.0,31096.0,15250.0,0,0,normal
1029,images/1001.bmp,1,crack,1,9.3638,489.8243,778.6697,152.1231,118453.6492,20266.0,0,1,giant
1029,images/1001.bmp,2,crack,1,23.505,560.7766,626.8657,13.0041,8151.8178,6172.0,0,0,normal
1033,images/1005.bmp,0,crack,1,391.0,8.0,395.241,605.0971,239159.1656,23562.0,0,1,giant
1034,images/1006.bmp,0,crack,1,654.0,326.0,130.0,161.0,20930.0,16892.0,0,0,normal
1034,images/1006.bmp,1,crack,1,469.0,543.0,312.0,120.0,37440.0,11879.0,0,0,normal
1034,images/1006.bmp,2,crack,1,7.0,49.2601,774.1735,26.7399,20701.3554,8826.0,0,0,normal
1034,images/1006.bmp,3,crack,1,9.628,566.6348,174.5928,15.8293,2763.6799,1870.0,0,0,normal
1034,images/1006.bmp,4,crack,1,307.094,385.6402,235.6268,29.279,6898.916,2567.0,0,0,normal
1034,images/1006.bmp,5,crack,1,148.1862,537.5629,222.2868,20.6704,4594.7597,1754.0,0,0,normal
1034,images/1006.bmp,6,crack,1,402.5362,526.2081,123.4939,14.6745,1812.2111,964.0,0,0,normal
1034,images/1006.bmp,7,crack,1,596.8089,495.4968,72.7575,27.3605,1990.6799,601.0,0,0,normal
1035,images/1007.bmp,0,crack,1,661.5418,0.8714,125.0237,399.6592,49966.8632,7300.0,0,0,normal
1036,images/1008.bmp,0,crack,1,6.9601,34.0,779.9842,317.1382,247362.7581,24595.0,0,1,giant
1037,images/1009.bmp,0,crack,1,464.6589,9.3088,316.3411,748.7274,236853.2172,16135.0,0,1,giant
1039,images/1011.bmp,0,crack,1,2.3344,272.6698,780.9075,126.3302,98652.2264,13811.0,0,1,giant
1040,images/1012.bmp,0,crack,1,376.0,544.0,76.0,113.0,8588.0,1762.0,0,0,normal
1040,images/1012.bmp,1,crack,1,350.0,623.0,31.0,32.0,992.0,717.0,0,0,normal
1041,images/1013.bmp,0,crack,1,567.8488,4.555,217.4986,770.5032,167583.3678,12734.0,0,1,giant
1042,images/1014.bmp,0,crack,1,703.0,348.0,83.0,237.6467,19724.6734,12981.0,0,0,normal
1042,images/1014.bmp,1,crack,1,696.0,618.0,89.0,78.0,6942.0,4622.0,0,0,normal
1043,images/1015.bmp,0,crack,1,622.9816,2.643,164.2184,773.6078,127040.665,13009.0,0,1,giant
1043,images/1015.bmp,1,crack,1,723.0,6.0,59.0,333.0,19647.0,6893.0,0,0,normal
1043,images/1015.bmp,2,crack,1,256.2276,7.398,362.7724,760.602,275925.4182,27350.0,0,1,giant
1044,images/1016.bmp,0,crack,1,480.3999,8.8956,179.6001,724.1044,130049.2164,12233.0,0,1,giant
1044,images/1016.bmp,1,crack,1,591.8868,8.3413,197.064,764.6612,150687.2233,22174.0,0,1,giant
1045,images/1017.bmp,0,crack,1,733.0,565.0,49.0,109.0,5341.0,4437.0,0,0,normal
1046,images/1018.bmp,0,crack,1,700.148,310.0,86.852,214.0,18586.3258,13595.0,0,0,normal
1046,images/1018.bmp,1,crack,1,671.0,435.0,55.0,73.0,4015.0,1996.0,0,0,normal
1047,images/1019.bmp,0,crack,1,24.0,598.0,676.0,46.0,31096.0,17221.0,0,0,normal
1047,images/1019.bmp,1,crack,1,18.0159,489.1449,767.7942,151.1719,116068.8924,18893.0,0,1,giant
1047,images/1019.bmp,2,crack,1,23.505,560.7766,626.8657,13.0041,8151.8178,6172.0,0,0,normal
1053,images/1025.bmp,0,crack,1,391.7453,8.0,398.0249,603.8654,240353.4554,23416.0,0,1,giant
1054,images/1026.bmp,0,crack,1,655.2055,326.9589,130.0,161.0,20930.0,16861.0,0,0,normal
1054,images/1026.bmp,1,crack,1,469.0,543.0,312.0,120.0,37440.0,11879.0,0,0,normal
1054,images/1026.bmp,2,crack,1,7.0,49.2601,774.1735,26.7399,20701.3554,8826.0,0,0,normal
1054,images/1026.bmp,3,crack,1,9.628,566.6348,174.5928,15.8293,2763.6799,1870.0,0,0,normal
1054,images/1026.bmp,4,crack,1,307.094,385.6402,212.9246,28.0187,5965.8774,2320.0,0,0,normal
1054,images/1026.bmp,5,crack,1,136.4227,534.3677,233.3231,22.3671,5218.7667,1841.0,0,0,normal
1054,images/1026.bmp,6,crack,1,405.8679,525.7346,122.0978,13.7432,1678.0181,954.0,0,0,normal
1054,images/1026.bmp,7,crack,1,584.2165,492.1684,89.4288,32.9312,2944.9973,757.0,0,0,normal
1055,images/1027.bmp,0,crack,1,661.4062,4.6227,124.5986,386.1898,48118.7252,8192.0,0,0,normal
1056,images/1028.bmp,0,crack,1,6.9601,34.4187,780.2845,315.8729,246470.7023,24404.0,0,1,giant
1057,images/1029.bmp,0,crack,1,468.5142,10.2726,315.6637,756.7275,238871.4006,16991.0,0,1,giant
1058,images/1030.bmp,0,crack,1,365.7182,23.5043,424.14,753.4356,319562.2265,39312.0,0,1,giant
1059,images/1031.bmp,0,crack,1,3.5869,273.0,783.5924,126.0,98732.6418,14017.0,0,1,giant
1061,images/1033.bmp,0,crack,1,567.8488,4.555,220.9221,770.8641,170300.8872,12970.0,0,1,giant
1062,images/1034.bmp,0,crack,1,703.0,347.0,84.165,240.8358,20269.9507,12046.0,0,0,normal
1062,images/1034.bmp,1,crack,1,701.0,620.0,85.0,79.0,6715.0,4890.0,0,0,normal
1064,images/1036.bmp,0,crack,1,480.3999,8.8956,179.6001,724.1044,130049.2164,12233.0,0,1,giant
1064,images/1036.bmp,1,crack,1,591.8868,7.9046,199.1132,766.752,152670.4549,22815.0,0,1,giant
1065,images/1037.bmp,0,crack,1,733.0,565.0,49.0,109.0,5341.0,4437.0,0,0,normal
1066,images/1038.bmp,0,crack,1,698.4429,310.0,88.5571,214.0,18951.2125,13779.0,0,0,normal
1066,images/1038.bmp,1,crack,1,671.0,435.0,55.0,73.0,4015.0,1996.0,0,0,normal
1077,images/1049.bmp,0,crack,1,377.4826,0.0,389.5174,603.8654,235216.1125,22635.0,0,1,giant
1078,images/1050.bmp,0,crack,1,637.0,314.8031,130.0,161.0,20929.9992,16889.0,0,0,normal
1078,images/1050.bmp,1,crack,1,452.0,531.8031,312.0,120.0,37440.0,11902.0,0,0,normal
1078,images/1050.bmp,2,crack,1,0.0,38.0632,766.0396,26.7399,20483.8362,8743.0,0,0,normal
1078,images/1050.bmp,3,crack,1,2.0158,555.4379,165.205,15.8293,2615.0776,1754.0,0,0,normal
1078,images/1050.bmp,4,crack,1,290.094,374.4433,212.9246,28.0187,5965.8774,2305.0,0,0,normal
1078,images/1050.bmp,5,crack,1,87.3049,484.2343,569.019,67.2731,38279.6576,6836.0,0,0,normal
1080,images/1052.bmp,0,crack,1,690.0,335.0,76.6263,238.0616,18241.7886,11030.0,0,0,normal
1080,images/1052.bmp,1,crack,1,685.0,607.0,80.0,77.0,6160.0,4506.0,0,0,normal
1081,images/1053.bmp,0,crack,1,690.0,335.0,76.6263,238.0616,18241.7886,11030.0,0,0,normal
1081,images/1053.bmp,1,crack,1,685.0,607.0,80.0,77.0,6160.0,4506.0,0,0,normal
1101,images/1073.bmp,0,crack,1,402.1896,8.4914,8.569,69.4924,595.4828,528.0,0,0,normal
1101,images/1073.bmp,1,crack,1,390.2563,330.1962,12.5074,49.517,619.3293,384.0,0,0,normal
1102,images/1074.bmp,0,crack,1,413.188,9.5884,18.1703,299.6859,5445.3966,2359.0,0,0,normal
1104,images/1076.bmp,0,crack,1,47.6718,7.6464,11.8729,371.5355,4411.1857,2545.0,0,0,normal
1106,images/1078.bmp,0,crack,1,12.5926,3.0,10.4074,111.0764,1156.0139,387.0,0,0,normal
1107,images/1079.bmp,0,crack,1,97.0,4.0,13.0,124.0,1612.0,388.0,0,0,normal
1108,images/1080.bmp,0,crack,1,126.0,6.0,11.0,124.0,1364.0,463.0,0,0,normal
1109,images/1081.bmp,0,crack,1,141.0,39.0,8.0,93.0,744.0,273.0,0,0,normal
1222,images/1194.bmp,0,crack,1,286.679,19.2123,33.4164,306.8677,10254.426,2764.0,0,0,normal
1223,images/1195.bmp,0,crack,1,43.0,16.0,17.0,157.0,2669.0,1116.0,0,0,normal
1232,images/1204.bmp,0,crack,1,464.4901,2.8976,12.2277,369.7535,4521.2431,2901.0,0,0,normal
1233,images/1205.bmp,0,crack,1,396.0,15.0,18.0,363.0,6534.0,4309.0,0,0,normal
1237,images/1209.bmp,0,crack,1,366.8006,0.4742,26.5912,368.4961,9798.7377,3669.0,0,0,normal
1238,images/1210.bmp,0,crack,1,41.0,3.0,23.0,192.0,4416.0,1552.0,0,0,normal
1239,images/1211.bmp,0,crack,1,285.1758,7.6277,34.2857,319.6371,10958.9851,2538.0,0,0,normal
1240,images/1212.bmp,0,crack,1,131.4087,217.9143,225.6175,12.834,2895.5754,1767.0,0,0,normal
1241,images/1213.bmp,0,crack,1,15.4152,169.0,276.0,35.0,9660.0,2358.0,0,0,normal
1242,images/1214.bmp,0,crack,1,22.0,354.0,172.0,12.0,2064.0,1222.0,0,0,normal
1243,images/1215.bmp,0,crack,1,11.0,336.0,480.0,16.0,7680.0,4411.0,0,0,normal
1243,images/1215.bmp,1,crack,1,8.0,273.0,79.0,9.0,711.0,622.0,0,0,normal
1243,images/1215.bmp,2,crack,1,144.0,253.0,347.0,22.0,7634.0,2836.0,0,0,normal
1244,images/1216.bmp,0,crack,1,3.0,0.0,499.0,371.0,185128.9992,23155.0,0,1,giant
1245,images/1217.bmp,0,crack,1,9.5058,16.4942,487.0,374.0,182137.9981,16899.0,0,1,giant
1246,images/1218.bmp,0,crack,1,21.9306,75.5389,491.3543,304.0,149371.6949,17528.0,0,1,giant
1247,images/1219.bmp,0,crack,1,421.0,177.0,79.0,7.0,553.0,537.0,0,0,normal
1247,images/1219.bmp,1,crack,1,17.1059,171.0,296.0,14.0,4144.0,2186.0,0,0,normal
1248,images/1220.bmp,0,crack,1,13.0201,199.49,336.0,20.0,6720.0,2558.0,0,0,normal
1249,images/1221.bmp,0,crack,1,136.0,177.0,371.0,20.0,7420.0,3326.0,0,0,normal
1249,images/1221.bmp,1,crack,1,54.0,174.0,58.0,9.0,522.0,337.0,0,0,normal
1250,images/1222.bmp,0,crack,1,20.0,293.0,178.0,9.0,1602.0,1185.0,0,0,normal
1250,images/1222.bmp,1,crack,1,271.0,287.0,204.0,12.0,2448.0,1573.0,0,0,normal
1251,images/1223.bmp,0,crack,1,1.9082,253.9541,77.0,8.0,616.0,536.0,0,0,normal
1266,images/1230.bmp,0,crack,1,760.5375,731.2175,23.3051,42.7038,995.2143,482.0,0,0,normal
1305,images/1261.bmp,0,crack,1,1.9572,3.4301,522.0428,376.5699,196585.5919,30438.0,0,1,giant
1306,images/1262.bmp,0,crack,1,0.0,0.0,514.033,376.0,193276.4152,27115.0,0,1,giant
1307,images/1263.bmp,0,crack,1,435.0,4.0,13.016,377.0,4907.0402,3111.0,0,0,normal
1307,images/1263.bmp,1,crack,1,382.0,0.0,13.0,374.5792,4869.5297,3391.0,0,0,normal
1307,images/1263.bmp,2,crack,1,0.0,1.6231,185.0,374.3769,69259.7226,9455.0,0,0,normal
1307,images/1263.bmp,3,crack,1,141.0258,0.2023,64.2422,374.3769,24050.8114,6028.0,0,0,normal
1308,images/1264.bmp,0,crack,1,1.9614,0.0,522.0386,377.6016,197122.5757,29403.0,0,1,giant
1309,images/1265.bmp,0,crack,1,0.4958,2.9747,526.5548,377.0,198511.1647,30158.0,0,1,giant
1310,images/1266.bmp,0,crack,1,0.0,0.0,528.0,377.0886,199102.793,16925.0,0,1,giant
1311,images/1267.bmp,0,crack,1,334.0,2.0,13.0,377.0,4901.0,3600.0,0,0,normal
1311,images/1267.bmp,1,crack,1,9.9831,0.9916,167.0,379.0,63292.9993,9937.0,0,0,normal
1312,images/1268.bmp,0,crack,1,1.933,2.2982,524.067,374.7018,196368.8711,25434.0,0,1,giant
1313,images/1269.bmp,0,crack,1,1.0,7.0,519.0,371.0,192548.9965,18732.0,0,1,giant
1314,images/1270.bmp,0,crack,1,251.0,0.0,18.2641,379.5608,6932.3363,3751.0,0,0,normal
1314,images/1270.bmp,1,crack,1,1.4477,176.4481,180.0483,15.4485,2781.4736,1757.0,0,0,normal
1316,images/1272.bmp,0,crack,1,290.0,18.0,28.0,306.0,8568.0,2621.0,0,0,normal
1317,images/1273.bmp,0,crack,1,88.1781,154.9559,419.8766,33.1325,13911.5525,2780.0,0,0,normal
1319,images/1275.bmp,0,crack,1,353.1884,189.2824,18.0,185.9285,3346.7127,1371.0,0,0,normal
1388,images/1344.bmp,0,crack,1,3.8388,4.9823,137.4813,41.9912,5773.0045,1133.0,0,0,normal
1389,images/1345.bmp,0,crack,1,156.0273,36.9726,182.9727,119.3855,21844.2905,2010.0,0,0,normal
1397,images/1353.png,0,crack,1,253.2772,472.087,2038.3444,184.8008,376687.7659,225759.0,0,1,giant
1398,images/1354.png,0,crack,1,271.8384,977.6847,1973.9389,758.3612,1496958.6878,278887.0,0,1,giant
1406,images/1362.png,0,crack,1,272.0,552.0,1999.0,245.0,489755.0,342484.0,0,1,giant
1407,images/1363.png,0,crack,1,252.7835,540.0732,2038.2617,222.0823,452661.7936,243556.0,0,1,giant
1409,images/1365.png,0,crack,1,284.0106,319.0008,1997.934,377.6215,754462.8114,384848.0,0,1,giant
1410,images/1366.png,0,crack,1,272.1476,1428.9175,2032.0685,237.7051,483032.9971,352878.0,0,1,giant
1411,images/1367.png,0,crack,1,265.9538,491.4357,2028.9305,273.7739,555468.1307,426061.0,0,1,giant
1412,images/1368.png,0,crack,1,274.6728,757.0604,2021.9879,172.4939,348780.5636,241151.0,0,1,giant
1414,images/1370.png,0,crack,1,273.3323,1066.3191,2020.9792,195.7242,395554.6338,274886.0,0,1,giant
1418,images/1374.png,0,crack,1,269.2289,467.9804,2017.3839,191.7056,386743.7752,212954.0,0,1,giant
1422,images/1378.png,0,crack,1,32.3703,1154.9727,2501.13,319.0308,797937.407,578391.0,0,1,giant
1423,images/1379.png,0,crack,1,45.7085,1023.9366,2488.7246,421.6908,1049472.2581,752084.0,0,1,giant
1425,images/1381.png,0,crack,1,43.8497,403.6173,2474.1503,418.5845,1035640.9865,759558.0,0,1,giant
1448,images/1404.bmp,0,crack,1,83.9279,136.8507,15.5801,192.3409,2996.684,1507.0,0,0,normal
1449,images/1405.bmp,0,crack,1,82.8535,10.8016,117.885,351.7719,41468.6317,3915.0,0,0,normal
1450,images/1406.bmp,0,crack,1,88.6369,150.9185,14.692,177.8397,2612.8253,1403.0,0,0,normal
