image_id,image_path,width,height,max_side,image_area,image_size_class,scale_bin,annotation_count,valid_annotation_count,invalid_bbox_count,tiny_defect_count,giant_defect_count,has_tiny_defect,has_giant_defect,min_bbox_area,max_bbox_area,mean_bbox_area,total_bbox_area,min_mask_area,max_mask_area,total_mask_area
743,images/715.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7580.0,7580.0,7580.0,7580.0,2838.0,2838.0,2838.0
744,images/716.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9322.3863,9322.3863,9322.3863,9322.3863,3373.0,3373.0,3373.0
745,images/717.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9816.1136,9816.1136,9816.1136,9816.1136,4688.0,4688.0,4688.0
746,images/718.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9636.0,9636.0,9636.0,9636.0,1873.0,1873.0,1873.0
747,images/719.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,14944.0,14944.0,14944.0,14944.0,3777.0,3777.0,3777.0
748,images/720.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,46629.0,46629.0,46629.0,46629.0,4598.0,4598.0,4598.0
749,images/721.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,14570.0,14570.0,14570.0,14570.0,4500.0,4500.0,4500.0
750,images/722.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,16668.0,16668.0,16668.0,16668.0,5332.0,5332.0,5332.0
751,images/723.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8478.0,8478.0,8478.0,8478.0,5273.0,5273.0,5273.0
752,images/724.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4464.5466,4464.5466,4464.5466,4464.5466,3696.0,3696.0,3696.0
754,images/726.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,29696.0,29696.0,29696.0,29696.0,4185.0,4185.0,4185.0
755,images/727.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6580.0,6580.0,6580.0,6580.0,3023.0,3023.0,3023.0
756,images/728.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,27678.2832,27678.2832,27678.2832,27678.2832,20742.0,20742.0,20742.0
757,images/729.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4125.0,4125.0,4125.0,4125.0,3170.0,3170.0,3170.0
758,images/730.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5406.4389,5406.4389,5406.4389,5406.4389,4592.0,4592.0,4592.0
759,images/731.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9160.0,9160.0,9160.0,9160.0,4268.0,4268.0,4268.0
760,images/732.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11650.0,11650.0,11650.0,11650.0,4222.0,4222.0,4222.0
761,images/733.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,16704.0,16704.0,16704.0,16704.0,5076.0,5076.0,5076.0
763,images/735.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,13076.0,13076.0,13076.0,13076.0,4779.0,4779.0,4779.0
765,images/737.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9681.0,9681.0,9681.0,9681.0,4172.0,4172.0,4172.0
766,images/738.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11112.0,11112.0,11112.0,11112.0,3510.0,3510.0,3510.0
769,images/741.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,11280.0,35497.0,23388.5,46777.0,4682.0,5142.0,9824.0
770,images/742.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8868.5751,8868.5751,8868.5751,8868.5751,4594.0,4594.0,4594.0
771,images/743.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10388.0,10388.0,10388.0,10388.0,3215.0,3215.0,3215.0
772,images/744.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6683.8687,6683.8687,6683.8687,6683.8687,5128.0,5128.0,5128.0
773,images/745.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,7349.7686,7472.0,7410.8843,14821.7686,3687.0,5276.0,8963.0
774,images/746.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8496.0,8496.0,8496.0,8496.0,4713.0,4713.0,4713.0
776,images/748.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10695.0,10695.0,10695.0,10695.0,7840.0,7840.0,7840.0
777,images/749.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,18528.0,83340.0018,50934.0009,101868.0018,10548.0,36809.0,47357.0
779,images/751.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9380.0,9380.0,9380.0,9380.0,4323.0,4323.0,4323.0
781,images/753.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9300.0,9300.0,9300.0,9300.0,5660.0,5660.0,5660.0
782,images/754.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4380.0,4380.0,4380.0,4380.0,2559.0,2559.0,2559.0
783,images/755.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12012.0,12012.0,12012.0,12012.0,5181.0,5181.0,5181.0
784,images/756.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,18213.0,18213.0,18213.0,18213.0,6338.0,6338.0,6338.0
785,images/757.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5964.0,5964.0,5964.0,5964.0,3831.0,3831.0,3831.0
786,images/758.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,56386.0,56386.0,56386.0,56386.0,5132.0,5132.0,5132.0
787,images/759.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,38151.0,38151.0,38151.0,38151.0,4233.0,4233.0,4233.0
788,images/760.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8550.0,8550.0,8550.0,8550.0,2927.0,2927.0,2927.0
789,images/761.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9975.0,9975.0,9975.0,9975.0,4536.0,4536.0,4536.0
790,images/762.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9072.0,9072.0,9072.0,9072.0,3394.0,3394.0,3394.0
793,images/765.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9922.0,9922.0,9922.0,9922.0,4980.0,4980.0,4980.0
794,images/766.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,50220.0,50220.0,50220.0,50220.0,3931.0,3931.0,3931.0
796,images/768.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,15477.0,15477.0,15477.0,15477.0,4680.0,4680.0,4680.0
797,images/769.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6426.0,6426.0,6426.0,6426.0,4790.0,4790.0,4790.0
798,images/770.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8652.0,8652.0,8652.0,8652.0,3978.0,3978.0,3978.0
799,images/771.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6032.0,6032.0,6032.0,6032.0,4496.0,4496.0,4496.0
800,images/772.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4972.0,4972.0,4972.0,4972.0,3849.0,3849.0,3849.0
801,images/773.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,17898.0,17898.0,17898.0,17898.0,3974.0,3974.0,3974.0
802,images/774.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10274.0,10274.0,10274.0,10274.0,6809.0,6809.0,6809.0
803,images/775.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,28768.0,28768.0,28768.0,28768.0,5343.0,5343.0,5343.0
804,images/776.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8873.0,8873.0,8873.0,8873.0,4345.0,4345.0,4345.0
806,images/778.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9051.0,9051.0,9051.0,9051.0,4298.0,4298.0,4298.0
807,images/779.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,18400.0,18400.0,18400.0,18400.0,5432.0,5432.0,5432.0
808,images/780.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4510.0,4510.0,4510.0,4510.0,3677.0,3677.0,3677.0
809,images/781.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,21240.0,21240.0,21240.0,21240.0,5111.0,5111.0,5111.0
810,images/782.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,13369.0,13369.0,13369.0,13369.0,4516.0,4516.0,4516.0
812,images/784.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6600.0,6600.0,6600.0,6600.0,4626.0,4626.0,4626.0
813,images/785.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,17464.0,17464.0,17464.0,17464.0,6840.0,6840.0,6840.0
815,images/787.bmp,624,624,624,389376,regular,short,1,1,0,0,1,0,1,169724.0086,169724.0086,169724.0086,169724.0086,76111.0,76111.0,76111.0
816,images/788.bmp,624,624,624,389376,regular,short,1,1,0,0,1,0,1,232204.6716,232204.6716,232204.6716,232204.6716,58387.0,58387.0,58387.0
817,images/789.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,13160.0,13160.0,13160.0,13160.0,5277.0,5277.0,5277.0
818,images/790.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,4530.3704,4979.131,4754.7507,9509.5014,3304.0,3713.0,7017.0
819,images/791.bmp,624,624,624,389376,regular,short,1,1,0,0,1,0,1,290136.0,290136.0,290136.0,290136.0,73486.0,73486.0,73486.0
820,images/792.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,16280.0,16280.0,16280.0,16280.0,10065.0,10065.0,10065.0
822,images/794.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,13688.0,13688.0,13688.0,13688.0,6054.0,6054.0,6054.0
823,images/795.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,18408.0,18408.0,18408.0,18408.0,10624.0,10624.0,10624.0
824,images/796.bmp,624,624,624,389376,regular,short,2,2,0,0,1,0,1,14815.1029,106220.0,60517.5515,121035.1029,7637.0,45007.0,52644.0
825,images/797.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,3798.0,3798.0,3798.0,3798.0,2939.0,2939.0,2939.0
826,images/798.bmp,624,624,624,389376,regular,short,1,1,0,0,1,0,1,294024.9906,294024.9906,294024.9906,294024.9906,139759.0,139759.0,139759.0
827,images/799.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,43417.5738,43417.5738,43417.5738,43417.5738,32687.0,32687.0,32687.0
828,images/800.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4862.0,4862.0,4862.0,4862.0,3121.0,3121.0,3121.0
830,images/802.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,21666.0,21666.0,21666.0,21666.0,3746.0,3746.0,3746.0
832,images/804.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9891.0,9891.0,9891.0,9891.0,5960.0,5960.0,5960.0
833,images/805.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,10500.0,42216.9807,26358.4903,52716.9807,7972.0,13012.0,20984.0
834,images/806.bmp,624,624,624,389376,regular,short,1,1,0,0,1,0,1,150568.0,150568.0,150568.0,150568.0,30539.0,30539.0,30539.0
835,images/807.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4380.0,4380.0,4380.0,4380.0,3513.0,3513.0,3513.0
836,images/808.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,64312.2573,64312.2573,64312.2573,64312.2573,29693.0,29693.0,29693.0
837,images/809.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7854.0,7854.0,7854.0,7854.0,4643.0,4643.0,4643.0
838,images/810.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12194.0,12194.0,12194.0,12194.0,5655.0,5655.0,5655.0
839,images/811.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7990.0,7990.0,7990.0,7990.0,4284.0,4284.0,4284.0
840,images/812.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,17860.0,17860.0,17860.0,17860.0,12363.0,12363.0,12363.0
841,images/813.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11280.0,11280.0,11280.0,11280.0,5071.0,5071.0,5071.0
842,images/814.bmp,624,624,624,389376,regular,short,1,1,0,0,1,0,1,287448.0,287448.0,287448.0,287448.0,144341.0,144341.0,144341.0
844,images/816.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11304.0,11304.0,11304.0,11304.0,5632.0,5632.0,5632.0
845,images/817.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,24072.0,24072.0,24072.0,24072.0,4577.0,4577.0,4577.0
846,images/818.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10384.0,10384.0,10384.0,10384.0,5204.0,5204.0,5204.0
847,images/819.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,15477.0,15477.0,15477.0,15477.0,5666.0,5666.0,5666.0
848,images/820.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7472.0,7472.0,7472.0,7472.0,4923.0,4923.0,4923.0
849,images/821.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,35709.8463,35709.8463,35709.8463,35709.8463,18748.0,18748.0,18748.0
851,images/823.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,60887.6265,60887.6265,60887.6265,60887.6265,33275.0,33275.0,33275.0
852,images/824.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10695.0,10695.0,10695.0,10695.0,6576.0,6576.0,6576.0
853,images/825.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,63979.0,63979.0,63979.0,63979.0,30921.0,30921.0,30921.0
854,images/826.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4010.0,4010.0,4010.0,4010.0,2952.0,2952.0,2952.0
855,images/827.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9542.0,9542.0,9542.0,9542.0,4444.0,4444.0,4444.0
857,images/829.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4457.9766,4457.9766,4457.9766,4457.9766,1632.0,1632.0,1632.0
858,images/830.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8024.0,8024.0,8024.0,8024.0,4258.0,4258.0,4258.0
860,images/832.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,23226.0,23226.0,23226.0,23226.0,7379.0,7379.0,7379.0
861,images/833.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6608.0,6608.0,6608.0,6608.0,4778.0,4778.0,4778.0
862,images/834.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9280.0,9280.0,9280.0,9280.0,5435.0,5435.0,5435.0
863,images/835.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5654.5556,5654.5556,5654.5556,5654.5556,2408.0,2408.0,2408.0
864,images/836.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,15213.0,15213.0,15213.0,15213.0,6048.0,6048.0,6048.0
868,images/840.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9828.0,9828.0,9828.0,9828.0,3120.0,3120.0,3120.0
869,images/841.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,35492.0,35492.0,35492.0,35492.0,4554.0,4554.0,4554.0
870,images/842.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,2607.0,2607.0,2607.0,2607.0,2106.0,2106.0,2106.0
872,images/844.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10142.0,10142.0,10142.0,10142.0,4661.0,4661.0,4661.0
873,images/845.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6524.0,6524.0,6524.0,6524.0,3901.0,3901.0,3901.0
874,images/846.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5568.0,5568.0,5568.0,5568.0,3973.0,3973.0,3973.0
875,images/847.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,18942.0,18942.0,18942.0,18942.0,6052.0,6052.0,6052.0
876,images/848.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11328.0,11328.0,11328.0,11328.0,3849.0,3849.0,3849.0
877,images/849.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7956.0,7956.0,7956.0,7956.0,4701.0,4701.0,4701.0
878,images/850.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6594.0,6594.0,6594.0,6594.0,4289.0,4289.0,4289.0
879,images/851.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,38000.0,38000.0,38000.0,38000.0,4604.0,4604.0,4604.0
880,images/852.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,15279.0,15279.0,15279.0,15279.0,4543.0,4543.0,4543.0
881,images/853.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9759.0348,9759.0348,9759.0348,9759.0348,4943.0,4943.0,4943.0
882,images/854.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,3450.0,3450.0,3450.0,3450.0,2371.0,2371.0,2371.0
883,images/855.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4590.0,4590.0,4590.0,4590.0,3662.0,3662.0,3662.0
886,images/858.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7050.0,7050.0,7050.0,7050.0,4075.0,4075.0,4075.0
888,images/860.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7050.0,7050.0,7050.0,7050.0,4688.0,4688.0,4688.0
889,images/861.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,3598.0,3598.0,3598.0,3598.0,1727.0,1727.0,1727.0
890,images/862.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,7089.0,8635.7934,7862.3967,15724.7934,3262.0,3693.0,6955.0
891,images/863.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9807.0,9807.0,9807.0,9807.0,4400.0,4400.0,4400.0
892,images/864.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,13300.0,13300.0,13300.0,13300.0,2780.0,2780.0,2780.0
893,images/865.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,15104.0,15104.0,15104.0,15104.0,4518.0,4518.0,4518.0
894,images/866.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7376.0,7376.0,7376.0,7376.0,4078.0,4078.0,4078.0
895,images/867.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7065.0,7065.0,7065.0,7065.0,5371.0,5371.0,5371.0
896,images/868.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10821.4229,10821.4229,10821.4229,10821.4229,4695.0,4695.0,4695.0
898,images/870.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7456.0,7456.0,7456.0,7456.0,3961.0,3961.0,3961.0
899,images/871.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,22320.0,22320.0,22320.0,22320.0,4044.0,4044.0,4044.0
900,images/872.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11304.0,11304.0,11304.0,11304.0,6562.0,6562.0,6562.0
901,images/873.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,34164.0,34164.0,34164.0,34164.0,5043.0,5043.0,5043.0
902,images/874.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4812.0,4812.0,4812.0,4812.0,3837.0,3837.0,3837.0
904,images/876.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12663.0,12663.0,12663.0,12663.0,5014.0,5014.0,5014.0
905,images/877.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,7433.9066,36613.5134,22023.71,44047.42,3726.0,3825.0,7551.0
906,images/878.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7474.9637,7474.9637,7474.9637,7474.9637,3599.0,3599.0,3599.0
908,images/880.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,14322.0,14322.0,14322.0,14322.0,4654.0,4654.0,4654.0
909,images/881.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,53694.0,53694.0,53694.0,53694.0,4648.0,4648.0,4648.0
910,images/882.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8439.0,8439.0,8439.0,8439.0,2418.0,2418.0,2418.0
911,images/883.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12168.0,12168.0,12168.0,12168.0,6390.0,6390.0,6390.0
912,images/884.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11740.2698,11740.2698,11740.2698,11740.2698,3460.0,3460.0,3460.0
914,images/886.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,17316.0,17316.0,17316.0,17316.0,5343.0,5343.0,5343.0
915,images/887.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12636.0,12636.0,12636.0,12636.0,4045.0,4045.0,4045.0
916,images/888.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5170.0,5170.0,5170.0,5170.0,3673.0,3673.0,3673.0
919,images/891.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7735.0,7735.0,7735.0,7735.0,4462.0,4462.0,4462.0
920,images/892.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,33015.0,33015.0,33015.0,33015.0,4826.0,4826.0,4826.0
922,images/894.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7602.2232,7602.2232,7602.2232,7602.2232,4453.0,4453.0,4453.0
923,images/895.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8469.312,8469.312,8469.312,8469.312,4159.0,4159.0,4159.0
924,images/896.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4664.0,4664.0,4664.0,4664.0,4142.0,4142.0,4142.0
925,images/897.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,22283.3003,22283.3003,22283.3003,22283.3003,3791.0,3791.0,3791.0
926,images/898.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4554.0,4554.0,4554.0,4554.0,3452.0,3452.0,3452.0
927,images/899.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,14997.4826,14997.4826,14997.4826,14997.4826,3737.0,3737.0,3737.0
928,images/900.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,25002.0,25002.0,25002.0,25002.0,4196.0,4196.0,4196.0
929,images/901.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5005.0,5005.0,5005.0,5005.0,3366.0,3366.0,3366.0
930,images/902.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7005.0,7005.0,7005.0,7005.0,4654.0,4654.0,4654.0
931,images/903.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8514.0,8514.0,8514.0,8514.0,4105.0,4105.0,4105.0
932,images/904.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10362.0,10362.0,10362.0,10362.0,4674.0,4674.0,4674.0
933,images/905.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12964.0,12964.0,12964.0,12964.0,5988.0,5988.0,5988.0
937,images/909.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,6048.0,6048.0,6048.0,6048.0,3575.0,3575.0,3575.0
938,images/910.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,42588.0,42588.0,42588.0,42588.0,4503.0,4503.0,4503.0
940,images/912.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,11625.0,11625.0,11625.0,11625.0,6962.0,6962.0,6962.0
942,images/914.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5424.0,5424.0,5424.0,5424.0,3886.0,3886.0,3886.0
943,images/915.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,25272.0,25272.0,25272.0,25272.0,5304.0,5304.0,5304.0
944,images/916.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12555.0,12555.0,12555.0,12555.0,3873.0,3873.0,3873.0
945,images/917.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,3285.0,3285.0,3285.0,3285.0,2399.0,2399.0,2399.0
948,images/920.bmp,624,624,624,389376,regular,short,2,2,0,0,0,0,0,7080.0,28813.9727,17946.9864,35893.9727,3881.0,4994.0,8875.0
950,images/922.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7616.0,7616.0,7616.0,7616.0,4092.0,4092.0,4092.0
951,images/923.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,16354.0,16354.0,16354.0,16354.0,3724.0,3724.0,3724.0
952,images/924.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,29597.0701,29597.0701,29597.0701,29597.0701,4333.0,4333.0,4333.0
953,images/925.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,14612.2202,14612.2202,14612.2202,14612.2202,4064.0,4064.0,4064.0
954,images/926.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,20253.0,20253.0,20253.0,20253.0,3980.0,3980.0,3980.0
955,images/927.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7392.0,7392.0,7392.0,7392.0,2969.0,2969.0,2969.0
956,images/928.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10824.0,10824.0,10824.0,10824.0,3821.0,3821.0,3821.0
958,images/930.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,7065.0,7065.0,7065.0,7065.0,2822.0,2822.0,2822.0
959,images/931.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,4704.0,4704.0,4704.0,4704.0,2518.0,2518.0,2518.0
961,images/933.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,12064.0,12064.0,12064.0,12064.0,3982.0,3982.0,3982.0
962,images/934.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,9400.0,9400.0,9400.0,9400.0,5741.0,5741.0,5741.0
963,images/935.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5967.0,5967.0,5967.0,5967.0,4245.0,4245.0,4245.0
964,images/936.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,10590.0,10590.0,10590.0,10590.0,2994.0,2994.0,2994.0
966,images/938.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,8010.0,8010.0,8010.0,8010.0,4105.0,4105.0,4105.0
967,images/939.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,5040.0,5040.0,5040.0,5040.0,3133.0,3133.0,3133.0
972,images/944.bmp,624,624,624,389376,regular,short,1,1,0,0,0,0,0,922.6284,922.6284,922.6284,922.6284,609.0,609.0,609.0
985,images/957.bmp,176,130,176,22880,regular,short,1,1,0,0,0,0,0,2697.3051,2697.3051,2697.3051,2697.3051,511.0,511.0,511.0
986,images/958.bmp,182,143,182,26026,regular,short,1,1,0,0,0,0,0,21804.8075,21804.8075,21804.8075,21804.8075,1245.0,1245.0,1245.0
1029,images/1001.bmp,791,782,791,618562,regular,short,3,3,0,0,1,0,1,8151.8178,118453.6492,52567.1557,157701.467,6172.0,20266.0,41688.0
1033,images/1005.bmp,789,781,789,616209,regular,short,1,1,0,0,1,0,1,239159.1656,239159.1656,239159.1656,239159.1656,23562.0,23562.0,23562.0
1034,images/1006.bmp,790,782,790,617780,regular,short,8,8,0,0,0,0,0,1812.2111,37440.0,12141.4503,97131.602,601.0,16892.0,45353.0
1035,images/1007.bmp,790,780,790,616200,regular,short,1,1,0,0,0,0,0,49966.8632,49966.8632,49966.8632,49966.8632,7300.0,7300.0,7300.0
1036,images/1008.bmp,788,781,788,615428,regular,short,1,1,0,0,1,0,1,247362.7581,247362.7581,247362.7581,247362.7581,24595.0,24595.0,24595.0
